Size,Type,BubbleSortTime,MergeSortTime,QuickSortTime,Status
2780,reverse_sorted,4.46762,1.49992,2.15554,Success
2790,random,3.37218,1.5375,0.07796,Success
2790,sorted,1.88472,1.4564,2.1977,Success
2790,partially_sorted,2.81658,1.48578,0.08664,Success
2790,reverse_sorted,4.44518,1.41992,2.07598,Success
2800,random,3.35256,1.55006,0.07842,Success
2800,sorted,1.79476,1.72488,2.23574,Success
2800,partially_sorted,2.93084,1.535,0.06454,Success
2800,reverse_sorted,4.50876,1.51944,2.13302,Success
2810,random,3.4289,1.52882,0.08618,Success
2810,sorted,1.87956,1.46432,2.38568,Success
2810,partially_sorted,2.76208,1.47748,0.08694,Success
2810,reverse_sorted,4.55344,1.49768,2.13396,Success
2820,random,3.4167,1.53772,0.0771,Success
2820,sorted,1.89586,1.45538,2.24098,Success
2820,partially_sorted,2.89586,1.48514,0.07974,Success
2820,reverse_sorted,4.62884,1.45228,2.16722,Success
2830,random,3.47476,1.57596,0.07184,Success
2830,sorted,1.90522,1.4843,2.30984,Success
2830,partially_sorted,2.8599,1.4961,0.07762,Success
2830,reverse_sorted,4.64636,1.45572,2.1531,Success
2840,random,3.48382,1.57998,0.0812,Success
2840,sorted,1.84784,1.51628,2.40524,Success
2840,partially_sorted,2.89102,1.4839,0.07028,Success
2840,reverse_sorted,4.63848,1.46354,2.18786,Success
2850,random,3.57164,1.59746,0.08384,Success
2850,sorted,1.91556,1.47182,2.6428,Success
2850,partially_sorted,3.16104,1.59944,0.0715,Success
2850,reverse_sorted,4.96172,1.58688,2.3127,Success
2860,random,3.58554,1.62638,0.08498,Success
2860,sorted,2.154,1.62602,2.44602,Success
2860,partially_sorted,2.9186,1.51822,0.10604,Success
2860,reverse_sorted,4.7294,1.51922,2.21458,Success
2870,random,3.62252,1.63916,0.0859,Success
2870,sorted,1.96846,1.47324,2.31986,Success
2870,partially_sorted,3.07192,1.53944,0.06496,Success
2870,reverse_sorted,4.74732,1.49872,2.30616,Success
2880,random,3.6996,1.5577,0.07886,Success
2880,sorted,1.94106,1.50564,2.37892,Success
2880,partially_sorted,3.01954,1.53788,0.06558,Success
2880,reverse_sorted,4.856,1.49888,2.24424,Success
2890,random,3.59522,1.5955,0.08842,Success
2890,sorted,1.99158,1.57136,2.39564,Success
2890,partially_sorted,3.07732,1.55222,0.07766,Success
2890,reverse_sorted,4.81652,1.52398,2.23104,Success
2900,random,3.64052,1.6173,0.08366,Success
2900,sorted,2.05506,1.5172,2.3976,Success
2900,partially_sorted,3.0323,1.5422,0.10292,Success
2900,reverse_sorted,4.91416,1.52472,2.24828,Success
2910,random,3.70164,1.61236,0.09418,Success
2910,sorted,2.03334,1.53824,2.4729,Success
2910,partially_sorted,2.96566,1.55262,0.06568,Success
2910,reverse_sorted,4.89622,1.57936,2.27608,Success
2920,random,3.99448,1.67326,0.08808,Success
2920,sorted,2.06008,1.60116,2.44162,Success
2920,partially_sorted,3.13238,1.5559,0.08806,Success
2920,reverse_sorted,4.9894,1.52376,2.28152,Success
2930,random,3.73228,1.6085,0.0798,Success
2930,sorted,2.03746,1.51084,2.46476,Success
2930,partially_sorted,3.29362,1.58368,0.07134,Success
2930,reverse_sorted,4.98362,1.56958,2.37734,Success
2940,random,3.73168,1.68878,0.1018,Success
2940,sorted,2.00602,1.5699,2.57366,Success
2940,partially_sorted,3.26682,1.53338,0.06932,Success
2940,reverse_sorted,5.05034,1.53064,2.32948,Success
2950,random,3.74244,1.6138,0.09258,Success
2950,sorted,2.03794,1.53996,2.49758,Success
2950,partially_sorted,3.10216,1.58858,0.092,Success
2950,reverse_sorted,5.10546,1.53352,2.33862,Success
2960,random,3.78274,1.69408,0.0893,Success
2960,sorted,2.07512,1.52862,2.53562,Success
2960,partially_sorted,3.21298,1.55682,0.06996,Success
2960,reverse_sorted,5.0924,1.53644,2.35742,Success
2970,random,3.97128,1.62794,0.08082,Success
2970,sorted,2.11468,1.52752,2.90172,Success
2970,partially_sorted,3.18042,1.56208,0.06012,Success
2970,reverse_sorted,5.0702,1.55854,2.36216,Success
2980,random,3.8295,1.70344,0.08556,Success
2980,sorted,2.10886,1.53798,2.56464,Success
2980,partially_sorted,3.3476,1.55888,0.06292,Success
2980,reverse_sorted,5.18542,1.5377,2.42678,Success
2990,random,3.89884,1.69256,0.08032,Success
2990,sorted,2.09874,1.57576,2.58036,Success
2990,partially_sorted,3.2639,1.5602,0.05642,Success
2990,reverse_sorted,5.1839,1.57002,2.55096,Success
3000,random,4.12502,1.70058,0.09336,Success
3000,sorted,2.18492,1.6049,2.75504,Success
3000,partially_sorted,3.42168,1.64868,0.06818,Success
3000,reverse_sorted,5.37216,1.58598,2.46582,Success
3010,random,3.95256,1.66296,0.08278,Success
3010,sorted,2.091,1.5461,2.58672,Success
3010,partially_sorted,3.431,1.6728,0.06604,Success
3010,reverse_sorted,5.23158,1.6196,2.4639,Success
3020,random,3.97914,1.6851,0.086,Success
3020,sorted,2.16912,1.5577,2.63646,Success
3020,partially_sorted,3.26832,1.63082,0.0612,Success
3020,reverse_sorted,5.31902,1.5593,2.51,Success
3030,random,3.99748,1.66448,0.08924,Success
3030,sorted,2.11716,1.56956,2.66084,Success
3030,partially_sorted,3.27654,1.57486,0.08572,Success
3030,reverse_sorted,5.39844,1.55674,2.49446,Success
3040,random,4.04948,1.65712,0.0865,Success
3040,sorted,2.18618,1.59138,2.77214,Success
3040,partially_sorted,3.37372,1.64588,0.06662,Success
3040,reverse_sorted,5.34734,1.56372,2.52306,Success
3050,random,4.08184,1.69628,0.08554,Success
3050,sorted,2.1881,1.56834,2.8519,Success
3050,partially_sorted,3.49058,1.60494,0.07102,Success
3050,reverse_sorted,5.92588,1.66578,2.75408,Success
3060,random,4.089,1.76248,0.1024,Success
3060,sorted,2.2342,1.61884,2.78618,Success
3060,partially_sorted,3.50734,1.59732,0.05546,Success
3060,reverse_sorted,5.46194,1.5889,2.50022,Success
3070,random,4.10952,1.71018,0.08988,Success
3070,sorted,2.20608,1.63426,2.83918,Success
3070,partially_sorted,3.56924,1.63344,0.06462,Success
3070,reverse_sorted,5.50846,1.65272,2.49868,Success
3080,random,4.11086,1.71948,0.0859,Success
3080,sorted,2.20752,1.5688,2.79238,Success
3080,partially_sorted,3.50614,1.63958,0.07092,Success
3080,reverse_sorted,5.56,1.58608,2.56388,Success
3090,random,4.14648,1.78456,0.08646,Success
3090,sorted,2.2567,1.58552,2.73834,Success
3090,partially_sorted,3.53238,1.62898,0.05976,Success
3090,reverse_sorted,5.57974,1.59604,2.57808,Success
3100,random,4.1451,1.74306,0.09598,Success
3100,sorted,2.32406,1.6445,2.88256,Success
3100,partially_sorted,3.4834,1.64084,0.09688,Success
3100,reverse_sorted,5.50134,1.61438,2.6647,Success
3110,random,4.27542,1.77598,0.0896,Success
3110,sorted,2.28826,1.60436,2.8176,Success
3110,partially_sorted,3.52094,1.67902,0.06626,Success
3110,reverse_sorted,5.63168,1.6183,2.59622,Success
3120,random,4.21878,1.74582,0.08988,Success
3120,sorted,2.30674,1.5966,2.82826,Success
3120,partially_sorted,3.70918,1.66682,0.06472,Success
3120,reverse_sorted,5.66998,1.64022,2.66334,Success
3130,random,4.32396,1.71578,0.08606,Success
3130,sorted,2.32768,1.63868,2.7754,Success
3130,partially_sorted,3.60552,1.66948,0.0722,Success
3130,reverse_sorted,6.15456,1.63328,2.715,Success
3140,random,4.83438,1.82046,0.10068,Success
3140,sorted,2.45018,1.65524,3.11642,Success
3140,partially_sorted,3.5422,1.65114,0.07668,Success
3140,reverse_sorted,5.72604,1.61474,2.65972,Success
3150,random,4.2942,1.739,0.08432,Success
3150,sorted,2.30672,1.64662,3.2289,Success
3150,partially_sorted,3.6658,1.69624,0.06932,Success
3150,reverse_sorted,5.78292,1.63172,2.735,Success
3160,random,4.29716,1.80028,0.10418,Success
3160,sorted,2.32028,1.64664,2.82442,Success
3160,partially_sorted,3.62992,1.75336,0.08696,Success
3160,reverse_sorted,5.88958,1.66664,2.68734,Success
3170,random,4.31648,1.7691,0.09178,Success
3170,sorted,2.43966,1.63208,2.90846,Success
3170,partially_sorted,3.7516,1.6716,0.09152,Success
3170,reverse_sorted,5.87128,1.6529,2.86428,Success
3180,random,4.40348,1.80574,0.08582,Success
3180,sorted,2.39506,1.67058,2.92858,Success
3180,partially_sorted,4.23516,1.74756,0.1014,Success
3180,reverse_sorted,5.93736,1.64694,2.77118,Success
3190,random,4.52574,1.76234,0.10062,Success
3190,sorted,2.51782,1.63136,2.92612,Success
3190,partially_sorted,3.76964,1.73882,0.09892,Success
3190,reverse_sorted,5.93984,1.8186,2.80106,Success
3200,random,4.3882,1.79598,0.09728,Success
3200,sorted,2.5406,1.66014,2.9665,Success
3200,partially_sorted,3.91388,1.7003,0.11106,Success
3200,reverse_sorted,6.02294,1.64654,2.74062,Success
3210,random,4.4589,1.76018,0.09402,Success
3210,sorted,2.44322,1.657,3.0179,Success
3210,partially_sorted,3.91098,1.68356,0.10014,Success
3210,reverse_sorted,6.20056,1.66956,2.79416,Success
3220,random,4.55312,1.82304,0.0938,Success
3220,sorted,2.46844,1.661,3.01338,Success
3220,partially_sorted,3.91822,1.71548,0.08444,Success
3220,reverse_sorted,5.94624,1.69304,2.81356,Success
3230,random,4.63998,1.80278,0.0993,Success
3230,sorted,2.43662,1.6578,3.17624,Success
3230,partially_sorted,4.02628,1.69038,0.10392,Success
3230,reverse_sorted,6.02332,1.67554,2.83604,Success
3240,random,4.7187,1.79666,0.09648,Success
3240,sorted,2.49664,1.69378,2.98106,Success
3240,partially_sorted,3.835,1.70744,0.10982,Success
3240,reverse_sorted,6.13662,1.67156,2.84072,Success
3250,random,4.5734,1.82402,0.09438,Success
3250,sorted,2.48252,1.67,3.2108,Success
3250,partially_sorted,3.87792,1.73542,0.0713,Success
3250,reverse_sorted,6.17114,1.72052,2.8314,Success
3260,random,4.5913,1.8194,0.10516,Success
3260,sorted,2.60574,1.7327,3.1543,Success
3260,partially_sorted,4.32396,1.85606,0.09226,Success
3260,reverse_sorted,6.97116,1.90524,3.70236,Success
3270,random,4.9209,1.84762,0.09924,Success
3270,sorted,2.6481,1.71118,3.309,Success
3270,partially_sorted,4.27444,1.83376,0.09198,Success
3270,reverse_sorted,6.87084,1.82454,3.17586,Success
3280,random,5.08476,1.91346,0.10396,Success
3280,sorted,2.71278,1.76002,3.41448,Success
3280,partially_sorted,4.50978,1.78684,0.10464,Success
3280,reverse_sorted,7.06874,1.85534,3.391,Success
3290,random,5.23508,1.89876,0.10498,Success
3290,sorted,2.79924,1.78846,3.50906,Success
3290,partially_sorted,4.64896,1.80264,0.08306,Success
3290,reverse_sorted,7.11344,1.81588,3.3405,Success
3300,random,5.46078,2.14602,0.11396,Success
3300,sorted,2.91324,1.82402,3.67016,Success
3300,partially_sorted,4.9546,1.84294,0.09922,Success
3300,reverse_sorted,7.55916,1.79976,3.50704,Success
3310,random,5.62026,2.03202,0.11072,Success
3310,sorted,3.17824,1.93804,3.75752,Success
3310,partially_sorted,4.85634,1.94312,0.08516,Success
3310,reverse_sorted,7.6314,1.87808,3.51606,Success
3320,random,5.69696,1.97234,0.11202,Success
3320,sorted,3.0471,1.88314,3.98466,Success
3320,partially_sorted,5.14178,1.86396,0.07846,Success
3320,reverse_sorted,6.39346,1.74368,2.95668,Success
3330,random,4.83324,1.93206,0.09698,Success
3330,sorted,2.53362,1.76498,3.29616,Success
3330,partially_sorted,4.1656,1.75276,0.07872,Success
3330,reverse_sorted,6.5623,1.74416,3.08738,Success
3340,random,4.8271,1.82898,0.09518,Success
3340,sorted,2.62596,1.70434,3.19478,Success
3340,partially_sorted,4.12822,1.77096,0.07852,Success
3340,reverse_sorted,6.52528,1.81066,3.035,Success
3350,random,4.7567,1.88866,0.09608,Success
3350,sorted,2.59672,1.7197,3.18088,Success
3350,partially_sorted,4.06994,1.79538,0.06908,Success
3350,reverse_sorted,6.55022,1.78506,3.02308,Success
3360,random,4.91386,1.84774,0.09524,Success
3360,sorted,2.66182,1.75776,3.23046,Success
3360,partially_sorted,4.17942,1.75572,0.09274,Success
3360,reverse_sorted,6.51226,1.72406,3.01802,Success
3370,random,4.89054,1.94642,0.10072,Success
3370,sorted,2.67554,1.74516,3.25066,Success
3370,partially_sorted,4.08314,1.81432,0.0686,Success
3370,reverse_sorted,7.0363,1.77636,3.15528,Success
3380,random,5.36598,1.89186,0.10628,Success
3380,sorted,2.82274,1.8056,3.45176,Success
3380,partially_sorted,4.20862,1.90434,0.0782,Success
3380,reverse_sorted,6.72188,1.7604,3.05234,Success
3390,random,4.99694,1.9198,0.10136,Success
3390,sorted,2.64874,1.76018,3.38734,Success
3390,partially_sorted,4.41294,1.9299,0.12736,Success
3390,reverse_sorted,6.6965,1.89946,3.09958,Success
3400,random,4.94902,1.89856,0.10116,Success
3400,sorted,2.72382,1.77694,3.34164,Success
3400,partially_sorted,4.31452,1.84324,0.09654,Success
3400,reverse_sorted,6.71028,1.7812,3.12,Success
3410,random,5.0591,1.91606,0.10174,Success
3410,sorted,2.7507,1.87458,3.51714,Success
3410,partially_sorted,4.33282,1.79172,0.08652,Success
3410,reverse_sorted,6.74034,1.77056,3.10876,Success
3420,random,5.0472,1.86976,0.09684,Success
3420,sorted,2.73682,1.76308,3.37098,Success
3420,partially_sorted,4.37822,1.81506,0.09584,Success
3420,reverse_sorted,6.81274,1.80444,3.1694,Success
3430,random,5.19632,1.94752,0.1018,Success
3430,sorted,2.71452,1.76568,3.419,Success
3430,partially_sorted,4.18082,1.8147,0.08616,Success
3430,reverse_sorted,6.86296,1.82718,3.14488,Success
3440,random,5.09676,1.94378,0.10884,Success
3440,sorted,2.79142,1.86506,3.38412,Success
3440,partially_sorted,4.33074,1.8403,0.07794,Success
3440,reverse_sorted,7.03348,1.81152,3.15872,Success
3450,random,5.19344,1.92214,0.10754,Success
3450,sorted,2.83908,1.80284,3.39744,Success
3450,partially_sorted,4.3305,1.83678,0.08308,Success
3450,reverse_sorted,7.0081,1.77016,3.22738,Success
3460,random,5.2147,1.95216,0.1041,Success
3460,sorted,2.84384,1.78698,3.82094,Success
3460,partially_sorted,4.36436,1.8318,0.08318,Success
3460,reverse_sorted,7.02772,1.81818,3.18734,Success
3470,random,5.14872,1.98734,0.09904,Success
3470,sorted,2.78422,1.76774,3.48882,Success
3470,partially_sorted,4.54366,1.87892,0.07456,Success
3470,reverse_sorted,6.99036,1.83662,3.29498,Success
3480,random,5.22712,2.01674,0.10376,Success
3480,sorted,2.85714,1.88202,3.52666,Success
3480,partially_sorted,4.52142,1.82634,0.0951,Success
3480,reverse_sorted,7.08416,1.84928,3.26976,Success
3490,random,5.38508,1.91462,0.1048,Success
3490,sorted,2.95826,1.85668,3.7069,Success
3490,partially_sorted,4.75902,1.93664,0.1273,Success
3490,reverse_sorted,7.35264,1.83378,3.5144,Success
3500,random,6.01054,2.05504,0.11594,Success
3500,sorted,3.57216,1.99084,4.46002,Success
3500,partially_sorted,5.3332,2.09466,0.11166,Success
3500,reverse_sorted,8.72944,1.9867,4.05038,Success
3510,random,6.61166,2.22768,0.12846,Success
3510,sorted,3.45328,1.93272,4.51502,Success
3510,partially_sorted,5.66644,2.05648,0.10492,Success
3510,reverse_sorted,8.77962,2.03576,4.20284,Success
3520,random,6.79628,2.1201,0.1228,Success
3520,sorted,3.46318,1.96598,4.59454,Success
3520,partially_sorted,5.67152,2.0156,0.09286,Success
3520,reverse_sorted,8.80722,1.94642,4.1923,Success
3530,random,6.64574,2.11034,0.12166,Success
3530,sorted,3.51694,1.9559,4.37832,Success
3530,partially_sorted,5.54668,2.10798,0.09804,Success
3530,reverse_sorted,8.60526,2.03686,3.98526,Success
3540,random,6.49612,2.0848,0.1213,Success
3540,sorted,3.42378,1.9276,4.44606,Success
3540,partially_sorted,5.62336,2.02878,0.13646,Success
3540,reverse_sorted,8.71306,2.16794,4.0056,Success
3550,random,6.54962,2.12934,0.13102,Success
3550,sorted,3.47786,1.93472,4.437,Success
3550,partially_sorted,5.60352,2.04636,0.11334,Success
3550,reverse_sorted,8.70384,1.99082,4.04334,Success
3560,random,6.5543,2.11762,0.12746,Success
3560,sorted,3.4895,1.96008,4.6172,Success
3560,partially_sorted,5.43666,2.02904,0.09814,Success
3560,reverse_sorted,8.57794,1.99454,4.05426,Success
3570,random,6.42204,2.12704,0.11666,Success
3570,sorted,3.39114,2.05888,4.28436,Success
3570,partially_sorted,5.54104,2.0346,0.09758,Success
3570,reverse_sorted,8.5768,1.97942,4.0058,Success
3580,random,6.41436,2.1509,0.12162,Success
3580,sorted,3.48892,2.00336,4.62526,Success
3580,partially_sorted,5.5657,2.05612,0.13804,Success
3580,reverse_sorted,9.07832,1.98648,4.2887,Success
3590,random,7.75392,2.414,0.13242,Success
3590,sorted,3.72278,2.01002,4.64288,Success
3590,partially_sorted,5.96054,2.04636,0.11218,Success
3590,reverse_sorted,9.30858,2.08574,4.2943,Success
3600,random,6.85576,2.16738,0.12744,Success
3600,sorted,3.65892,2.04612,4.52978,Success
3600,partially_sorted,5.6305,2.04836,0.14334,Success
3600,reverse_sorted,9.27022,2.1536,4.36516,Success
3610,random,6.862,2.1901,0.12398,Success
3610,sorted,3.66754,2.04092,4.52272,Success
3610,partially_sorted,5.6094,2.07152,0.1107,Success
3610,reverse_sorted,9.09662,2.06104,4.1447,Success
3620,random,6.78048,2.13822,0.12604,Success
3620,sorted,3.60616,1.96854,4.48754,Success
3620,partially_sorted,5.82058,2.0195,0.12236,Success
3620,reverse_sorted,9.15112,1.96804,4.17918,Success
3630,random,6.7976,2.20538,0.11984,Success
3630,sorted,3.64628,2.00972,4.56796,Success
3630,partially_sorted,5.77074,2.0234,0.09862,Success
3630,reverse_sorted,9.09764,2.03352,4.22812,Success
3640,random,6.7685,2.17358,0.12366,Success
3640,sorted,3.60332,2.09856,4.59576,Success
3640,partially_sorted,5.94552,2.1406,0.11738,Success
3640,reverse_sorted,9.2345,1.98112,4.2104,Success
3650,random,6.71768,2.1981,0.12102,Success
3650,sorted,3.5518,1.98562,4.59814,Success
3650,partially_sorted,5.73102,2.13226,0.1101,Success
3650,reverse_sorted,9.23994,1.99454,4.21152,Success
3660,random,6.76562,2.3094,0.12336,Success
3660,sorted,3.60844,2.03486,4.6274,Success
3660,partially_sorted,5.9752,2.02452,0.12848,Success
3660,reverse_sorted,9.43842,2.01026,4.25876,Success
3670,random,6.9867,2.18104,0.12858,Success
3670,sorted,3.74894,2.01044,4.59782,Success
3670,partially_sorted,5.91116,2.11528,0.12822,Success
3670,reverse_sorted,9.7591,2.1021,4.43712,Success
3680,random,7.51964,2.29902,0.14558,Success
3680,sorted,4.17532,2.05832,5.06742,Success
3680,partially_sorted,6.31438,2.12484,0.1196,Success
3680,reverse_sorted,9.74664,2.13266,4.49088,Success
3690,random,7.07948,2.30624,0.12894,Success
3690,sorted,3.60422,2.00038,4.44888,Success
3690,partially_sorted,5.68098,2.02052,0.09864,Success
3690,reverse_sorted,8.78356,1.93478,3.94266,Success
3700,random,6.38834,2.13132,0.11602,Success
3700,sorted,3.4799,1.94946,4.24028,Success
3700,partially_sorted,5.69644,2.03234,0.09926,Success
3700,reverse_sorted,9.16896,2.04004,4.18922,Success
3710,random,6.9765,2.21528,0.12702,Success
3710,sorted,3.7599,2.15628,4.70436,Success
3710,partially_sorted,6.01042,2.09464,0.10242,Success
3710,reverse_sorted,11.4649,2.29724,5.4092,Success
3720,random,8.74696,2.42638,0.15848,Success
3720,sorted,4.5315,2.18954,5.6478,Success
3720,partially_sorted,7.30124,2.29262,0.11118,Success
3720,reverse_sorted,11.1107,2.2343,5.10134,Success
3730,random,8.18502,2.3956,0.1519,Success
3730,sorted,4.28692,2.1707,5.8894,Success
3730,partially_sorted,7.21992,2.24772,0.13114,Success
3730,reverse_sorted,11.0663,2.3236,5.04846,Success
3740,random,8.14148,2.38362,0.15696,Success
3740,sorted,4.34734,2.2679,5.38962,Success
3740,partially_sorted,6.80084,2.27268,0.16734,Success
3740,reverse_sorted,10.4904,2.18554,4.8081,Success
3750,random,7.7138,2.29756,0.13324,Success
3750,sorted,4.1698,2.16306,5.18892,Success
3750,partially_sorted,6.79376,2.35014,0.12624,Success
3750,reverse_sorted,10.8085,2.25592,5.01876,Success
3760,random,8.66212,2.49206,0.16108,Success
3760,sorted,4.50672,2.22038,5.54684,Success
3760,partially_sorted,6.95512,2.33706,0.1448,Success
3760,reverse_sorted,11.0793,2.21162,5.0994,Success
3770,random,8.19776,2.40546,0.14844,Success
3770,sorted,4.31246,2.2421,5.38434,Success
3770,partially_sorted,6.79386,2.21768,0.10884,Success
3770,reverse_sorted,10.7225,2.1694,4.8925,Success
3780,random,8.01736,2.28742,0.14396,Success
3780,sorted,4.1233,2.12614,5.19428,Success
3780,partially_sorted,6.71282,2.20126,0.12126,Success
3780,reverse_sorted,10.4761,2.27606,4.9013,Success
3790,random,7.9848,2.4476,0.1431,Success
3790,sorted,4.25232,2.11012,5.27434,Success
3790,partially_sorted,6.74782,2.22192,0.145,Success
3790,reverse_sorted,10.3219,2.11716,4.75054,Success
3800,random,7.7272,2.30078,0.1293,Success
3800,sorted,4.14246,2.13004,5.0714,Success
3800,partially_sorted,6.61606,2.20066,0.14268,Success
3800,reverse_sorted,10.4091,2.17012,4.74548,Success
3810,random,7.99004,2.30006,0.13282,Success
3810,sorted,4.07666,2.14612,5.50828,Success
3810,partially_sorted,6.64776,2.16638,0.14304,Success
3810,reverse_sorted,10.0977,2.07758,4.62552,Success
3820,random,7.52506,2.30104,0.13282,Success
3820,sorted,4.01096,2.14908,4.96924,Success
3820,partially_sorted,6.32392,2.19894,0.14084,Success
3820,reverse_sorted,10.0392,2.2328,4.682,Success
3830,random,7.508,2.22926,0.12834,Success
3830,sorted,4.03034,2.22702,5.1153,Success
3830,partially_sorted,6.6449,2.1873,0.1027,Success
3830,reverse_sorted,10.0524,2.1772,5.12916,Success
3840,random,7.9779,2.379,0.14322,Success
3840,sorted,4.2445,2.21542,5.38968,Success
3840,partially_sorted,6.89616,2.25468,0.1016,Success
3840,reverse_sorted,10.7292,2.18792,4.91948,Success
3850,random,8.00684,2.28262,0.13768,Success
3850,sorted,4.15358,2.10484,5.221,Success
3850,partially_sorted,6.42854,2.18988,0.11872,Success
3850,reverse_sorted,10.2478,2.08954,4.85874,Success
3860,random,7.61084,2.3385,0.1384,Success
3860,sorted,4.15458,2.10812,5.09118,Success
3860,partially_sorted,6.40346,2.18494,0.15558,Success
3860,reverse_sorted,10.367,2.13436,4.75752,Success
3870,random,7.44816,2.27702,0.13402,Success
3870,sorted,4.08544,2.13032,5.09928,Success
3870,partially_sorted,6.58484,2.28212,0.1542,Success
3870,reverse_sorted,10.3798,2.14782,4.7649,Success
3880,random,7.7013,2.31538,0.13126,Success
3880,sorted,4.16656,2.16856,5.22996,Success
3880,partially_sorted,6.85876,2.1902,0.15688,Success
3880,reverse_sorted,10.4682,2.15752,4.92196,Success
3890,random,7.90264,2.31534,0.13886,Success
3890,sorted,5.75108,2.30592,6.34698,Success
3890,partially_sorted,8.5128,2.44236,0.1505,Success
3890,reverse_sorted,12.2604,2.50844,5.64488,Success
3900,random,9.9307,2.56656,0.16598,Success
3900,sorted,4.98324,2.33932,6.1395,Success
3900,partially_sorted,7.5634,2.42832,0.14476,Success
3900,reverse_sorted,11.8562,2.2501,5.51872,Success
3910,random,8.93244,2.52144,0.15356,Success
3910,sorted,4.5824,2.24064,5.79434,Success
3910,partially_sorted,7.02368,2.3911,0.1151,Success
3910,reverse_sorted,11.2456,2.28504,5.71074,Success
3920,random,8.90476,2.4573,0.15122,Success
3920,sorted,4.56324,2.3119,5.7295,Success
3920,partially_sorted,7.31398,2.44212,0.14278,Success
3920,reverse_sorted,11.3401,2.35988,5.32006,Success
3930,random,10.6602,2.62084,0.16456,Success
3930,sorted,5.33338,2.70286,6.88662,Success
3930,partially_sorted,8.95868,2.66764,0.17038,Success
3930,reverse_sorted,13.6498,2.4295,6.90048,Success
3940,random,10.2958,2.73136,0.17968,Success
3940,sorted,5.24056,2.504,6.54922,Success
3940,partially_sorted,8.69364,2.43934,0.1282,Success
3940,reverse_sorted,12.7031,2.37988,5.80884,Success
3950,random,9.27676,2.61314,0.15924,Success
3950,sorted,4.79112,2.37382,6.23268,Success
3950,partially_sorted,7.70252,2.43134,0.13,Success
3950,reverse_sorted,11.4878,2.24214,5.27044,Success
3960,random,8.51016,2.41018,0.14708,Success
3960,sorted,4.39786,2.3096,5.64756,Success
3960,partially_sorted,7.20536,2.2784,0.14344,Success
3960,reverse_sorted,11.1467,2.31236,5.19292,Success
3970,random,8.76974,2.52972,0.14554,Success
3970,sorted,5.33122,2.6534,7.26296,Success
3970,partially_sorted,7.91226,2.41662,0.1308,Success
3970,reverse_sorted,12.2882,2.3373,5.61538,Success
3980,random,8.89746,2.4768,0.14982,Success
3980,sorted,4.65158,2.26586,5.85454,Success
3980,partially_sorted,7.27942,2.30198,0.15052,Success
3980,reverse_sorted,11.7797,2.35814,5.5551,Success
3990,random,8.98754,2.4492,0.14606,Success
3990,sorted,4.72056,2.36472,6.48356,Success
3990,partially_sorted,7.1067,2.3413,0.11758,Success
3990,reverse_sorted,11.3769,2.23902,5.36296,Success
4000,random,8.49762,2.4498,0.14642,Success
4000,sorted,4.36072,2.25858,5.47124,Success
4000,partially_sorted,6.9584,2.308,0.17634,Success
4000,reverse_sorted,10.8472,2.5146,5.0034,Success
4010,random,8.129,2.35336,0.132,Success
4010,sorted,4.18054,2.21632,5.27046,Success
4010,partially_sorted,8.50212,2.40412,0.12404,Success
4010,reverse_sorted,11.8748,2.4464,5.93684,Success
4020,random,9.2578,2.62738,0.15616,Success
4020,sorted,4.7826,2.33944,6.11784,Success
4020,partially_sorted,7.30544,2.3533,0.11924,Success
4020,reverse_sorted,11.7698,2.28262,5.37238,Success
4030,random,8.64314,2.52894,0.24994,Success
4030,sorted,4.52116,2.23332,5.62702,Success
4030,partially_sorted,7.03396,2.32506,0.1503,Success
4030,reverse_sorted,11.1752,2.24912,5.1613,Success
4040,random,8.20304,2.4167,0.14064,Success
4040,sorted,4.4319,2.24488,5.56666,Success
4040,partially_sorted,7.14228,2.32512,0.13536,Success
4040,reverse_sorted,11.2533,2.26548,5.14674,Success
4050,random,10.3375,2.64658,0.1551,Success
4050,sorted,4.92644,2.39454,6.15256,Success
4050,partially_sorted,7.89316,2.39544,0.1192,Success
4050,reverse_sorted,11.9136,2.31532,5.43592,Success
4060,random,8.8088,2.49854,0.15138,Success
4060,sorted,5.38456,2.37544,5.86698,Success
4060,partially_sorted,7.90702,2.41206,0.14888,Success
4060,reverse_sorted,12.386,2.3274,5.75124,Success
4070,random,9.15192,2.54186,0.153,Success
4070,sorted,4.79192,2.261,5.91624,Success
4070,partially_sorted,7.30976,2.38662,0.1406,Success
4070,reverse_sorted,11.5759,2.2825,5.453,Success
4080,random,8.53942,2.50308,0.13872,Success
4080,sorted,4.42284,2.23596,5.5707,Success
4080,partially_sorted,6.95764,2.34898,0.143,Success
4080,reverse_sorted,11.456,2.30812,5.55536,Success
4090,random,9.71996,2.67502,0.16308,Success
4090,sorted,4.87964,2.42774,6.30966,Success
4090,partially_sorted,7.74334,2.4142,0.181,Success
4090,reverse_sorted,11.9923,2.3297,5.48894,Success
4100,random,9.04068,2.5357,0.14754,Success
4100,sorted,4.5795,2.30912,5.76712,Success
4100,partially_sorted,7.2147,2.2869,0.12136,Success
4100,reverse_sorted,13.054,2.45666,5.738,Success
4110,random,9.58652,2.56616,0.15124,Success
4110,sorted,4.90454,2.31206,6.12324,Success
4110,partially_sorted,8.01244,2.37828,0.1557,Success
4110,reverse_sorted,12.5627,2.55594,5.85722,Success
