Size,Type,BubbleSortTime,MergeSortTime,QuickSortTime,Status
2790,random,3.32762,0.39326,0.06894,Success
2790,sorted,1.81856,0.31842,2.36954,Success
2790,partially_sorted,2.84668,0.3564,0.0778,Success
2790,reverse_sorted,4.38416,0.31768,2.05454,Success
2800,random,3.37408,0.42646,0.07504,Success
2800,sorted,1.7706,0.32466,2.36506,Success
2800,partially_sorted,2.80356,0.34518,0.05464,Success
2800,reverse_sorted,4.47192,0.30952,2.05206,Success
2810,random,3.4285,0.4105,0.07428,Success
2810,sorted,1.81072,0.31036,2.4059,Success
2810,partially_sorted,2.8393,0.34566,0.04978,Success
2810,reverse_sorted,4.97974,0.32528,2.11986,Success
2820,random,3.33582,0.39962,0.07586,Success
2820,sorted,1.83656,0.31524,2.45158,Success
2820,partially_sorted,2.83786,0.3444,0.06016,Success
2820,reverse_sorted,4.4883,0.32524,2.0686,Success
2830,random,3.39346,0.41394,0.07458,Success
2830,sorted,1.7958,0.34074,2.4297,Success
2830,partially_sorted,2.98036,0.4268,0.09804,Success
2830,reverse_sorted,4.48028,0.3104,2.11708,Success
2840,random,3.40508,0.39858,0.07174,Success
2840,sorted,1.80486,0.31184,2.43692,Success
2840,partially_sorted,2.89844,0.33784,0.05554,Success
2840,reverse_sorted,4.5693,0.31742,2.09686,Success
2850,random,3.41352,0.40194,0.07232,Success
2850,sorted,1.83176,0.31134,2.48194,Success
2850,partially_sorted,2.86232,0.3478,0.05776,Success
2850,reverse_sorted,4.5319,0.31712,2.17124,Success
2860,random,3.44572,0.41656,0.07398,Success
2860,sorted,1.89002,0.31364,2.44662,Success
2860,partially_sorted,2.8565,0.33998,0.0555,Success
2860,reverse_sorted,4.52908,0.31122,2.1257,Success
2870,random,3.47566,0.40924,0.0718,Success
2870,sorted,1.88778,0.35346,2.27096,Success
2870,partially_sorted,2.98794,0.34364,0.04476,Success
2870,reverse_sorted,4.66822,0.3177,2.0967,Success
2880,random,3.55588,0.40774,0.0774,Success
2880,sorted,1.88678,0.3511,2.26872,Success
2880,partially_sorted,2.91506,0.3424,0.05418,Success
2880,reverse_sorted,4.6249,0.31644,2.15796,Success
2890,random,3.51738,0.41318,0.07358,Success
2890,sorted,1.98522,0.31746,2.278,Success
2890,partially_sorted,3.2257,0.4193,0.04994,Success
2890,reverse_sorted,4.86214,0.35596,2.20926,Success
2900,random,4.04608,0.46388,0.08396,Success
2900,sorted,2.13454,0.35366,2.75512,Success
2900,partially_sorted,2.9427,0.35572,0.06516,Success
2900,reverse_sorted,4.79572,0.31676,2.20114,Success
2910,random,3.54098,0.41078,0.07904,Success
2910,sorted,1.9493,0.31924,2.31136,Success
2910,partially_sorted,3.07514,0.3505,0.0533,Success
2910,reverse_sorted,4.84074,0.32374,2.13666,Success
2920,random,3.60168,0.41208,0.07378,Success
2920,sorted,1.9575,0.32354,2.31556,Success
2920,partially_sorted,3.0709,0.36786,0.0574,Success
2920,reverse_sorted,4.86452,0.32174,2.16132,Success
2930,random,3.58686,0.41384,0.07102,Success
2930,sorted,2.00624,0.32256,2.34558,Success
2930,partially_sorted,3.02276,0.35036,0.05836,Success
2930,reverse_sorted,4.86704,0.31952,2.16326,Success
2940,random,3.66184,0.43684,0.07532,Success
2940,sorted,1.97,0.33094,2.39858,Success
2940,partially_sorted,3.15692,0.40004,0.0604,Success
2940,reverse_sorted,4.84042,0.33808,2.26796,Success
2950,random,3.97154,0.4631,0.0877,Success
2950,sorted,1.9969,0.32592,2.45124,Success
2950,partially_sorted,3.10462,0.3535,0.08136,Success
2950,reverse_sorted,5.1229,0.35138,2.25166,Success
2960,random,3.85396,0.45048,0.0846,Success
2960,sorted,2.05512,0.33916,2.52542,Success
2960,partially_sorted,3.61882,0.37896,0.06438,Success
2960,reverse_sorted,5.04842,0.35042,2.378,Success
2970,random,4.02944,0.45346,0.08338,Success
2970,sorted,2.2246,0.365,2.72756,Success
2970,partially_sorted,3.30012,0.39954,0.07394,Success
2970,reverse_sorted,5.21384,0.33618,2.3581,Success
2980,random,4.08246,0.46532,0.08176,Success
2980,sorted,2.10454,0.35014,2.53594,Success
2980,partially_sorted,3.15478,0.36058,0.04904,Success
2980,reverse_sorted,4.9483,0.32536,2.3176,Success
2990,random,3.7611,0.42338,0.0763,Success
2990,sorted,2.00996,0.3335,2.46532,Success
2990,partially_sorted,3.13872,0.47814,0.07584,Success
2990,reverse_sorted,5.07416,0.36242,2.26352,Success
3000,random,3.83436,0.43098,0.07978,Success
3000,sorted,2.2065,0.3456,2.54934,Success
3000,partially_sorted,3.30454,0.39552,0.08444,Success
3000,reverse_sorted,5.37054,0.35768,2.42086,Success
3010,random,3.81358,0.43642,0.07682,Success
3010,sorted,2.1046,0.34028,2.50018,Success
3010,partially_sorted,3.44816,0.3832,0.06852,Success
3010,reverse_sorted,5.3823,0.34952,2.4224,Success
3020,random,3.9739,0.4559,0.08502,Success
3020,sorted,2.83556,0.4973,3.46826,Success
3020,partially_sorted,3.50914,0.39896,0.06496,Success
3020,reverse_sorted,6.0489,0.54398,3.3333,Success
3030,random,4.0459,0.44736,0.07854,Success
3030,sorted,2.4613,0.40212,3.02752,Success
3030,partially_sorted,3.72812,0.43892,0.08348,Success
3030,reverse_sorted,5.7144,0.37906,2.51462,Success
3040,random,4.41512,0.49058,0.0912,Success
3040,sorted,2.33378,0.37552,2.91994,Success
3040,partially_sorted,3.66872,0.41422,0.06252,Success
3040,reverse_sorted,5.82044,0.37668,2.66884,Success
3050,random,4.15058,0.45522,0.08228,Success
3050,sorted,2.13158,0.35428,2.55996,Success
3050,partially_sorted,3.33438,0.36172,0.07818,Success
3050,reverse_sorted,5.55156,0.34462,2.44998,Success
3060,random,4.03682,0.43392,0.07754,Success
3060,sorted,2.18862,0.3418,2.68792,Success
3060,partially_sorted,3.76084,0.41774,0.06818,Success
3060,reverse_sorted,6.2477,0.44512,2.97366,Success
3070,random,4.52082,0.50518,0.09366,Success
3070,sorted,2.39604,0.39482,2.95074,Success
3070,partially_sorted,3.68284,0.42182,0.07472,Success
3070,reverse_sorted,5.97764,0.3878,2.73656,Success
3080,random,4.52534,0.49234,0.09428,Success
3080,sorted,2.38028,0.38066,3.1188,Success
3080,partially_sorted,3.76578,0.4211,0.09378,Success
3080,reverse_sorted,5.77202,0.3736,2.65876,Success
3090,random,4.60704,0.4881,0.08968,Success
3090,sorted,2.39194,0.3796,3.0858,Success
3090,partially_sorted,3.78702,0.41698,0.08028,Success
3090,reverse_sorted,6.09628,0.40592,2.8947,Success
3100,random,4.62936,0.53756,0.10986,Success
3100,sorted,2.42898,0.39494,3.244,Success
3100,partially_sorted,3.98876,0.43606,0.0725,Success
3100,reverse_sorted,6.17064,0.39076,2.96124,Success
3110,random,4.7629,0.52686,0.09578,Success
3110,sorted,2.41604,0.38482,3.152,Success
3110,partially_sorted,3.539,0.41088,0.0703,Success
3110,reverse_sorted,5.69314,0.35008,2.71466,Success
3120,random,4.3159,0.4607,0.07872,Success
3120,sorted,2.28194,0.35582,2.81596,Success
3120,partially_sorted,3.43974,0.38168,0.05868,Success
3120,reverse_sorted,5.745,0.35026,2.60576,Success
3130,random,4.22102,0.45354,0.07866,Success
3130,sorted,2.1967,0.34448,2.8804,Success
3130,partially_sorted,3.65684,0.39654,0.07254,Success
3130,reverse_sorted,5.5638,0.36512,2.64872,Success
3140,random,4.18166,0.44654,0.07786,Success
3140,sorted,2.225,0.35644,2.87528,Success
3140,partially_sorted,3.74034,0.39284,0.05888,Success
3140,reverse_sorted,6.20444,0.40378,2.85332,Success
3150,random,4.73918,0.51012,0.0967,Success
3150,sorted,2.4926,0.3997,3.3433,Success
3150,partially_sorted,4.05224,0.43968,0.06666,Success
3150,reverse_sorted,5.88876,0.3657,2.76002,Success
3160,random,4.25676,0.45054,0.0843,Success
3160,sorted,2.25888,0.34332,2.92706,Success
3160,partially_sorted,3.63806,0.38406,0.0592,Success
3160,reverse_sorted,5.8242,0.35178,2.73882,Success
3170,random,4.28136,0.45056,0.08446,Success
3170,sorted,2.30244,0.36696,2.9265,Success
3170,partially_sorted,3.6242,0.39102,0.07276,Success
3170,reverse_sorted,5.79276,0.35198,2.7098,Success
3180,random,4.26778,0.4542,0.08506,Success
3180,sorted,2.3031,0.38648,2.97078,Success
3180,partially_sorted,3.5946,0.38778,0.0888,Success
3180,reverse_sorted,5.74014,0.34782,2.64702,Success
3190,random,4.27478,0.4504,0.08492,Success
3190,sorted,2.29248,0.35102,2.93162,Success
3190,partially_sorted,3.61262,0.4053,0.07054,Success
3190,reverse_sorted,5.78662,0.38494,2.71318,Success
3200,random,4.31272,0.4518,0.08072,Success
3200,sorted,2.305,0.37176,3.01362,Success
3200,partially_sorted,3.84904,0.38528,0.0732,Success
3200,reverse_sorted,5.83972,0.35382,2.72158,Success
3210,random,4.37464,0.45892,0.08456,Success
3210,sorted,2.33184,0.36282,3.01096,Success
3210,partially_sorted,3.7661,0.38784,0.05854,Success
3210,reverse_sorted,5.89816,0.34908,2.71202,Success
3220,random,4.96874,0.5169,0.10028,Success
3220,sorted,2.91584,0.42236,3.78344,Success
3220,partially_sorted,4.08428,0.4649,0.09134,Success
3220,reverse_sorted,6.42674,0.40196,3.0425,Success
3230,random,4.95758,0.63424,0.10118,Success
3230,sorted,2.61226,0.4041,3.19708,Success
3230,partially_sorted,3.74166,0.40536,0.0649,Success
3230,reverse_sorted,6.19312,0.36512,2.80634,Success
3240,random,4.85786,0.48976,0.08934,Success
3240,sorted,2.38708,0.36052,3.1429,Success
3240,partially_sorted,3.96592,0.40694,0.05938,Success
3240,reverse_sorted,6.48994,0.4084,2.9844,Success
3250,random,4.53512,0.52022,0.09136,Success
3250,sorted,2.4119,0.37102,3.2213,Success
3250,partially_sorted,4.48162,0.50268,0.0778,Success
3250,reverse_sorted,6.01752,0.35872,2.85106,Success
3260,random,4.63342,0.46396,0.08658,Success
3260,sorted,2.44474,0.36396,3.12336,Success
3260,partially_sorted,3.99698,0.39256,0.08066,Success
3260,reverse_sorted,6.10828,0.3683,2.85166,Success
3270,random,4.57622,0.466,0.08318,Success
3270,sorted,2.40942,0.35904,3.12072,Success
3270,partially_sorted,3.93398,0.40524,0.05438,Success
3270,reverse_sorted,6.0583,0.3572,2.74544,Success
3280,random,4.56506,0.48422,0.08786,Success
3280,sorted,2.59932,0.42446,2.96472,Success
3280,partially_sorted,3.93426,0.39636,0.05882,Success
3280,reverse_sorted,6.0635,0.36244,2.75538,Success
3290,random,5.06774,0.5703,0.09444,Success
3290,sorted,2.64802,0.41322,3.2004,Success
3290,partially_sorted,4.04248,0.40536,0.0727,Success
3290,reverse_sorted,6.32118,0.37524,2.81328,Success
3300,random,4.66276,0.5415,0.09092,Success
3300,sorted,2.4903,0.36014,3.05922,Success
3300,partially_sorted,4.06422,0.47642,0.08376,Success
3300,reverse_sorted,6.59496,0.43582,2.95822,Success
3310,random,4.73432,0.47326,0.08954,Success
3310,sorted,2.49478,0.38042,3.31682,Success
3310,partially_sorted,4.01062,0.46138,0.06814,Success
3310,reverse_sorted,6.15434,0.37104,2.84008,Success
3320,random,4.6244,0.4695,0.08738,Success
3320,sorted,2.5327,0.37028,3.067,Success
3320,partially_sorted,3.91868,0.40152,0.06588,Success
3320,reverse_sorted,6.24626,0.38804,2.81498,Success
3330,random,4.66898,0.46916,0.088,Success
3330,sorted,2.55768,0.3674,3.0615,Success
3330,partially_sorted,4.01194,0.43684,0.10304,Success
3330,reverse_sorted,6.30834,0.37016,2.8414,Success
3340,random,4.711,0.47622,0.08666,Success
3340,sorted,2.54192,0.38418,3.33222,Success
3340,partially_sorted,4.60656,0.4843,0.10474,Success
3340,reverse_sorted,6.42986,0.39536,2.95814,Success
3350,random,4.76736,0.48602,0.09266,Success
3350,sorted,2.71598,0.3781,3.50628,Success
3350,partially_sorted,4.1834,0.42818,0.0624,Success
3350,reverse_sorted,6.65922,0.38646,3.09064,Success
3360,random,5.02364,0.49076,0.09074,Success
3360,sorted,2.6211,0.37728,3.09868,Success
3360,partially_sorted,4.58396,0.44718,0.07728,Success
3360,reverse_sorted,7.2894,0.51892,3.55754,Success
3370,random,5.44484,0.54572,0.10524,Success
3370,sorted,2.70492,0.39616,3.85022,Success
3370,partially_sorted,4.77962,0.5056,0.12128,Success
3370,reverse_sorted,6.5748,0.3865,2.95544,Success
3380,random,4.80514,0.48452,0.08772,Success
3380,sorted,2.558,0.38282,3.12464,Success
3380,partially_sorted,4.46086,0.4311,0.07782,Success
3380,reverse_sorted,6.44898,0.37042,2.90768,Success
3390,random,4.90896,0.5144,0.09042,Success
3390,sorted,2.62566,0.38284,3.46054,Success
3390,partially_sorted,4.21718,0.42828,0.06622,Success
3390,reverse_sorted,6.5105,0.41818,2.98128,Success
3400,random,4.8613,0.51358,0.08976,Success
3400,sorted,2.61788,0.37184,3.22486,Success
3400,partially_sorted,4.14354,0.51484,0.05254,Success
3400,reverse_sorted,6.55872,0.37222,3.01358,Success
3410,random,4.91068,0.48992,0.0927,Success
3410,sorted,2.63904,0.39728,3.19412,Success
3410,partially_sorted,4.28356,0.45206,0.10492,Success
3410,reverse_sorted,6.6808,0.37848,2.99728,Success
3420,random,5.19086,0.48878,0.0942,Success
3420,sorted,2.63462,0.3738,3.22906,Success
3420,partially_sorted,4.28662,0.4285,0.06698,Success
3420,reverse_sorted,6.5774,0.37104,2.99454,Success
3430,random,5.01248,0.49496,0.09198,Success
3430,sorted,2.64786,0.37902,3.2867,Success
3430,partially_sorted,4.19828,0.41778,0.06022,Success
3430,reverse_sorted,6.73588,0.38334,3.0418,Success
3440,random,5.04624,0.49478,0.09232,Success
3440,sorted,2.68592,0.37648,3.2609,Success
3440,partially_sorted,4.26426,0.43114,0.07226,Success
3440,reverse_sorted,6.65894,0.39132,3.01634,Success
3450,random,4.99328,0.5209,0.0907,Success
3450,sorted,2.69504,0.37856,3.29382,Success
3450,partially_sorted,4.2674,0.42468,0.07342,Success
3450,reverse_sorted,6.70194,0.3961,3.08152,Success
3460,random,5.0254,0.49298,0.09054,Success
3460,sorted,2.69208,0.38264,3.30996,Success
3460,partially_sorted,4.46642,0.43712,0.08412,Success
3460,reverse_sorted,6.74882,0.3809,3.05024,Success
3470,random,5.14232,0.51552,0.09668,Success
3470,sorted,2.77398,0.38704,3.38252,Success
3470,partially_sorted,4.39526,0.43364,0.06814,Success
3470,reverse_sorted,6.77874,0.37796,3.1995,Success
3480,random,5.11956,0.52796,0.0965,Success
3480,sorted,2.7613,0.3858,3.34494,Success
3480,partially_sorted,4.32854,0.41656,0.06018,Success
3480,reverse_sorted,6.89878,0.39844,3.09928,Success
3490,random,5.1516,0.49926,0.08908,Success
3490,sorted,2.77682,0.3785,3.379,Success
3490,partially_sorted,4.3325,0.42198,0.07264,Success
3490,reverse_sorted,6.92236,0.38546,3.09656,Success
3500,random,5.33858,0.56152,0.09672,Success
3500,sorted,3.25956,0.47122,3.9464,Success
3500,partially_sorted,5.67446,0.56556,0.09742,Success
3500,reverse_sorted,7.43064,0.41308,3.34608,Success
3510,random,5.2833,0.50642,0.0944,Success
3510,sorted,2.75076,0.38442,3.75672,Success
3510,partially_sorted,4.35288,0.43826,0.07392,Success
3510,reverse_sorted,6.93132,0.38808,3.21862,Success
3520,random,5.1766,0.50652,0.08758,Success
3520,sorted,2.81268,0.38484,3.42706,Success
3520,partially_sorted,4.45102,0.43276,0.0711,Success
3520,reverse_sorted,7.09012,0.39108,3.1605,Success
3530,random,5.19504,0.51416,0.09476,Success
3530,sorted,2.8141,0.38868,3.50592,Success
3530,partially_sorted,4.47698,0.43012,0.05884,Success
3530,reverse_sorted,6.98498,0.38756,3.21576,Success
3540,random,5.29808,0.52366,0.09482,Success
3540,sorted,2.85508,0.40526,3.71396,Success
3540,partially_sorted,4.44462,0.42416,0.06758,Success
3540,reverse_sorted,7.07902,0.42804,3.25814,Success
3550,random,5.32218,0.50436,0.09342,Success
3550,sorted,2.84174,0.39736,3.4957,Success
3550,partially_sorted,4.51188,0.42594,0.07784,Success
3550,reverse_sorted,7.07064,0.39002,3.30954,Success
3560,random,5.37328,0.51024,0.10162,Success
3560,sorted,2.85768,0.39806,3.54278,Success
3560,partially_sorted,4.56112,0.41896,0.08686,Success
3560,reverse_sorted,7.24748,0.39004,3.32054,Success
3570,random,5.34214,0.50354,0.08988,Success
3570,sorted,2.89112,0.39256,3.54312,Success
3570,partially_sorted,4.54544,0.4446,0.07088,Success
3570,reverse_sorted,7.77146,0.53258,3.44772,Success
3580,random,5.50752,0.51692,0.09594,Success
3580,sorted,2.89646,0.3954,3.65792,Success
3580,partially_sorted,4.52046,0.43878,0.07176,Success
3580,reverse_sorted,7.32324,0.40914,3.41396,Success
3590,random,5.82082,0.5679,0.10322,Success
3590,sorted,3.05988,0.3921,3.55526,Success
3590,partially_sorted,4.62202,0.44658,0.09428,Success
3590,reverse_sorted,7.36282,0.4038,3.32052,Success
3600,random,5.5673,0.53376,0.09524,Success
3600,sorted,2.9368,0.41064,3.6371,Success
3600,partially_sorted,4.82576,0.46674,0.06976,Success
3600,reverse_sorted,7.35394,0.39738,3.38764,Success
3610,random,5.96268,0.60542,0.10578,Success
3610,sorted,3.15934,0.43502,3.80672,Success
3610,partially_sorted,4.76594,0.44374,0.08512,Success
3610,reverse_sorted,7.4073,0.42812,3.38956,Success
3620,random,5.59272,0.51946,0.09878,Success
3620,sorted,3.0148,0.41884,3.90032,Success
3620,partially_sorted,5.52082,0.51502,0.0869,Success
3620,reverse_sorted,7.40152,0.3977,3.42272,Success
3630,random,5.9754,0.64312,0.10872,Success
3630,sorted,3.24498,0.4277,3.97042,Success
3630,partially_sorted,5.70154,0.5436,0.12058,Success
3630,reverse_sorted,7.95422,0.4546,3.87902,Success
3640,random,6.28832,0.64572,0.11734,Success
3640,sorted,3.01432,0.40156,3.68836,Success
3640,partially_sorted,5.3088,0.5025,0.07962,Success
3640,reverse_sorted,7.4609,0.41136,3.46006,Success
3650,random,5.72748,0.54152,0.09452,Success
3650,sorted,3.06576,0.39888,3.79426,Success
3650,partially_sorted,5.50894,0.55678,0.08032,Success
3650,reverse_sorted,7.62408,0.4151,3.49582,Success
3660,random,5.95718,0.56776,0.10574,Success
3660,sorted,3.01142,0.41348,4.01064,Success
3660,partially_sorted,6.08152,0.66582,0.12664,Success
3660,reverse_sorted,7.9263,0.42552,3.63218,Success
3670,random,5.93418,0.52674,0.10234,Success
3670,sorted,3.05142,0.40982,3.85538,Success
3670,partially_sorted,4.83868,0.45102,0.0939,Success
3670,reverse_sorted,8.09458,0.46308,3.8438,Success
3680,random,5.85014,0.5295,0.098,Success
3680,sorted,3.07172,0.41566,3.83,Success
3680,partially_sorted,5.04224,0.47184,0.08224,Success
3680,reverse_sorted,7.73076,0.43824,3.5143,Success
3690,random,5.77472,0.5936,0.09744,Success
3690,sorted,3.1449,0.44024,3.74354,Success
3690,partially_sorted,4.8419,0.46496,0.10774,Success
3690,reverse_sorted,7.68756,0.43086,3.59102,Success
3700,random,5.87574,0.58488,0.1,Success
3700,sorted,3.22482,0.4282,4.06858,Success
3700,partially_sorted,5.26234,0.50914,0.07042,Success
3700,reverse_sorted,9.65338,0.62456,5.3065,Success
3710,random,6.22376,0.5836,0.10666,Success
3710,sorted,3.21216,0.41218,4.13758,Success
3710,partially_sorted,5.51514,0.55546,0.07996,Success
3710,reverse_sorted,8.33114,0.45342,3.86154,Success
3720,random,6.5335,0.59878,0.10592,Success
3720,sorted,3.17386,0.41914,4.04682,Success
3720,partially_sorted,5.00162,0.49078,0.08512,Success
3720,reverse_sorted,8.427,0.4585,3.9108,Success
3730,random,6.19396,0.54128,0.1006,Success
3730,sorted,3.15902,0.4111,4.07186,Success
3730,partially_sorted,5.42392,0.50194,0.08794,Success
3730,reverse_sorted,8.17022,0.42864,3.87652,Success
3740,random,7.68118,0.66824,0.12732,Success
3740,sorted,3.45536,0.48982,4.51172,Success
3740,partially_sorted,5.89122,0.55666,0.08926,Success
3740,reverse_sorted,9.1953,0.55994,4.91228,Success
3750,random,7.4315,0.68002,0.11568,Success
3750,sorted,3.40324,0.42444,4.09156,Success
3750,partially_sorted,5.18458,0.47972,0.09766,Success
3750,reverse_sorted,7.98658,0.43378,3.75306,Success
3760,random,6.11776,0.5463,0.10634,Success
3760,sorted,3.31372,0.41854,4.28932,Success
3760,partially_sorted,5.1462,0.45984,0.0633,Success
3760,reverse_sorted,7.91614,0.4186,3.67782,Success
3770,random,6.04648,0.5565,0.10662,Success
3770,sorted,3.25316,0.41278,3.98108,Success
3770,partially_sorted,5.20972,0.45044,0.07162,Success
3770,reverse_sorted,8.22984,0.43728,3.75252,Success
3780,random,6.19222,0.5629,0.10544,Success
3780,sorted,3.29914,0.44086,4.02994,Success
3780,partially_sorted,5.2903,0.4822,0.10472,Success
3780,reverse_sorted,8.75636,0.51446,4.1224,Success
3790,random,6.1546,0.55108,0.10194,Success
3790,sorted,3.3372,0.42642,4.35684,Success
3790,partially_sorted,5.46616,0.4718,0.0801,Success
3790,reverse_sorted,8.42426,0.44134,3.87904,Success
3800,random,6.18232,0.55694,0.10016,Success
3800,sorted,3.45936,0.42138,4.21982,Success
3800,partially_sorted,5.66284,0.47014,0.09806,Success
3800,reverse_sorted,8.68076,0.44318,3.8218,Success
3810,random,6.41006,0.6015,0.1111,Success
3810,sorted,3.30658,0.431,4.17804,Success
3810,partially_sorted,5.34392,0.46698,0.0986,Success
3810,reverse_sorted,8.39814,0.4774,3.76478,Success
3820,random,6.71068,0.5831,0.11122,Success
3820,sorted,3.82858,0.51874,4.3134,Success
3820,partially_sorted,5.5457,0.53272,0.0807,Success
3820,reverse_sorted,8.50114,0.42592,3.76866,Success
3830,random,6.39586,0.56564,0.10476,Success
3830,sorted,3.53226,0.46316,4.20146,Success
3830,partially_sorted,7.00646,0.6066,0.07876,Success
3830,reverse_sorted,9.65902,0.59452,4.77728,Success
3840,random,7.37558,0.64914,0.11036,Success
3840,sorted,3.69936,0.51716,4.5367,Success
3840,partially_sorted,5.71848,0.49858,0.0898,Success
3840,reverse_sorted,8.63542,0.43668,3.92124,Success
3850,random,6.3035,0.59828,0.10952,Success
3850,sorted,3.38176,0.42726,4.11546,Success
3850,partially_sorted,5.25332,0.4649,0.0935,Success
3850,reverse_sorted,9.03402,0.49034,3.9433,Success
3860,random,6.81322,0.66608,0.11812,Success
3860,sorted,4.03682,0.50504,4.79846,Success
3860,partially_sorted,5.64142,0.49896,0.08796,Success
3860,reverse_sorted,8.64962,0.48192,3.98904,Success
3870,random,6.58734,0.57232,0.10446,Success
3870,sorted,3.38258,0.42904,4.22658,Success
3870,partially_sorted,5.35434,0.46752,0.07798,Success
3870,reverse_sorted,8.60064,0.44212,4.04264,Success
3880,random,6.7649,0.57252,0.1074,Success
3880,sorted,3.45548,0.43414,4.2793,Success
3880,partially_sorted,5.35506,0.49194,0.10952,Success
3880,reverse_sorted,8.56632,0.42244,3.97264,Success
3890,random,6.72092,0.57964,0.10994,Success
3890,sorted,3.53582,0.45752,4.35328,Success
3890,partially_sorted,5.59408,0.49026,0.09364,Success
3890,reverse_sorted,9.06388,0.48156,4.17692,Success
3900,random,7.15172,0.63912,0.11164,Success
3900,sorted,3.72836,0.49066,5.18318,Success
3900,partially_sorted,5.58856,0.51878,0.0653,Success
3900,reverse_sorted,8.93968,0.50586,4.12792,Success
3910,random,6.90614,0.59426,0.12376,Success
3910,sorted,3.49076,0.46504,4.40106,Success
3910,partially_sorted,5.61836,0.4912,0.07604,Success
3910,reverse_sorted,8.77198,0.43652,4.03858,Success
3920,random,6.55688,0.57254,0.1072,Success
3920,sorted,3.5009,0.4304,4.29488,Success
3920,partially_sorted,5.4858,0.47844,0.10678,Success
3920,reverse_sorted,8.77376,0.43016,4.0134,Success
3930,random,6.7279,0.6348,0.10864,Success
3930,sorted,3.80572,0.48306,4.72192,Success
3930,partially_sorted,6.08376,0.6581,0.08714,Success
3930,reverse_sorted,8.93688,0.5238,4.31126,Success
3940,random,6.9404,0.61746,0.1118,Success
3940,sorted,3.66176,0.49814,4.68618,Success
3940,partially_sorted,5.9146,0.52704,0.09566,Success
3940,reverse_sorted,9.02142,0.52018,4.3733,Success
3950,random,6.8836,0.57364,0.10808,Success
3950,sorted,3.7124,0.47204,4.65146,Success
3950,partially_sorted,6.1418,0.57,0.10984,Success
3950,reverse_sorted,9.4277,0.45902,4.08648,Success
3960,random,7.38472,0.6798,0.11666,Success
3960,sorted,4.33332,0.49582,4.8969,Success
3960,partially_sorted,6.67562,0.63418,0.08094,Success
3960,reverse_sorted,9.43594,0.47558,4.17506,Success
3970,random,6.86282,0.62742,0.12502,Success
3970,sorted,3.77484,0.54306,4.59904,Success
3970,partially_sorted,6.20302,0.53906,0.08086,Success
3970,reverse_sorted,9.41722,0.46078,4.20942,Success
3980,random,7.02674,0.64272,0.11144,Success
3980,sorted,3.88406,0.4772,4.85936,Success
3980,partially_sorted,5.74956,0.52112,0.08524,Success
3980,reverse_sorted,8.99538,0.48836,4.54272,Success
3990,random,6.91962,0.64608,0.119,Success
3990,sorted,3.90736,0.49508,4.72478,Success
3990,partially_sorted,6.3153,0.5199,0.06546,Success
3990,reverse_sorted,9.45266,0.46572,4.3025,Success
4000,random,7.05808,0.66226,0.11524,Success
4000,sorted,3.80948,0.4967,4.7234,Success
4000,partially_sorted,5.88236,0.49326,0.09698,Success
4000,reverse_sorted,9.32984,0.4548,4.2499,Success
4010,random,7.05802,0.59238,0.114,Success
4010,sorted,3.76648,0.47774,4.64392,Success
4010,partially_sorted,5.78018,0.49926,0.07762,Success
4010,reverse_sorted,9.2248,0.46064,4.26686,Success
4020,random,7.04034,0.59176,0.11478,Success
4020,sorted,3.73454,0.45474,4.67444,Success
4020,partially_sorted,5.77924,0.49476,0.07434,Success
4020,reverse_sorted,9.20536,0.4497,4.34352,Success
4030,random,6.9972,0.59862,0.11588,Success
4030,sorted,3.76162,0.47488,4.6577,Success
4030,partially_sorted,5.89662,0.51662,0.09376,Success
4030,reverse_sorted,9.2844,0.45246,4.24034,Success
4040,random,7.00094,0.59874,0.11098,Success
4040,sorted,3.76794,0.45442,4.61228,Success
4040,partially_sorted,5.95414,0.49084,0.11766,Success
4040,reverse_sorted,9.35028,0.45674,4.37992,Success
4050,random,7.04538,0.59172,0.11506,Success
4050,sorted,3.68742,0.44966,5.01128,Success
4050,partially_sorted,5.87162,0.49444,0.07372,Success
4050,reverse_sorted,9.35122,0.4627,4.32002,Success
4060,random,7.05344,0.63846,0.11134,Success
4060,sorted,3.97804,0.48574,4.79372,Success
4060,partially_sorted,6.3956,0.53466,0.09604,Success
4060,reverse_sorted,9.62406,0.46,4.325,Success
4070,random,7.17276,0.60252,0.12102,Success
4070,sorted,3.88798,0.46468,4.82612,Success
4070,partially_sorted,6.13338,0.50748,0.08112,Success
4070,reverse_sorted,9.48364,0.46016,4.37752,Success
4080,random,7.10232,0.63806,0.11414,Success
4080,sorted,3.86384,0.46178,4.823,Success
4080,partially_sorted,5.97944,0.50256,0.11898,Success
4080,reverse_sorted,9.60854,0.45528,4.39408,Success
4090,random,7.27738,0.7006,0.1155,Success
4090,sorted,3.87936,0.46188,4.92004,Success
4090,partially_sorted,5.85912,0.49878,0.08402,Success
4090,reverse_sorted,9.73994,0.45546,4.39256,Success
4100,random,7.31642,0.61502,0.11086,Success
4100,sorted,3.88332,0.46446,4.87748,Success
4100,partially_sorted,6.11706,0.51014,0.0955,Success
4100,reverse_sorted,9.68994,0.48928,4.41296,Success
4110,random,7.34608,0.63002,0.11342,Success
4110,sorted,3.83926,0.465,4.76474,Success
4110,partially_sorted,6.09828,0.50834,0.08636,Success
4110,reverse_sorted,9.70738,0.46384,4.45532,Success
4120,random,7.33868,0.61982,0.11016,Success
